"study_id","participant_id","trial","rating","scenario","trial_type","polarity","iconicity_condition","adverb_type","semantic_class","morphological_integration","catch_grammaticality","attention_check_failure","attention_check_failures","included","exclusion_reason"
"exp3","exp3_059","6_Ide_Red_Neg_1",58,"6","experimental","negative","ideophone","reduplication","manner","low",,FALSE,0,TRUE,""
"exp3","exp3_059","5_NonIde_RegMod_Aff_1",100,"5","experimental","affirmative","nonideophone","manner","manner",,,FALSE,0,TRUE,""
"exp3","exp3_059","5_Ide_RegMod_Aff_1",100,"5","experimental","affirmative","ideophone","manner","manner",,,FALSE,0,TRUE,""
"exp3","exp3_059","4_NonIde_RegMod_Neg_1",53,"4","experimental","negative","nonideophone","manner","manner",,,FALSE,0,TRUE,""
"exp3","exp3_059","4_Ide_RegMod_Neg_1",49,"4","experimental","negative","ideophone","manner","manner",,,FALSE,0,TRUE,""
"exp3","exp3_059","3_NonIde_Cont_Aff_1",34,"3","experimental","affirmative","nonideophone","temporal","temporal",,,FALSE,0,TRUE,""
"exp3","exp3_059","3_Ide_Cont_Aff_1",100,"3","experimental","affirmative","ideophone","temporal","temporal",,,FALSE,0,TRUE,""
"exp3","exp3_059","2_NonIde_Cont_Neg_1",87,"2","experimental","negative","nonideophone","temporal","temporal",,,FALSE,0,TRUE,""
"exp3","exp3_059","2_Ide_Cont_Neg_1",100,"2","experimental","negative","ideophone","temporal","temporal",,,FALSE,0,TRUE,""
"exp3","exp3_059","1_NonIde_Cvb_Aff_1",100,"1","experimental","affirmative","nonideophone","converbial","manner","high",,FALSE,0,TRUE,""
"exp3","exp3_059","1_Ide_Cvb_Aff_1",95,"1","experimental","affirmative","ideophone","converbial","manner","high",,FALSE,0,TRUE,""
"exp3","exp3_060","Filler_Neg_UnGr_1_3",0,,"catch","negative",,,,,"ungrammatical",FALSE,0,TRUE,""
"exp3","exp3_060","Filler_Neg_UnGr_1",0,,"catch","negative",,,,,"ungrammatical",FALSE,0,TRUE,""
"exp3","exp3_060","Filler_Neg_Gr_1_1",100,,"catch","negative",,,,,"grammatical",FALSE,0,TRUE,""
"exp3","exp3_060","Filler_Neg_Gr_1",61,,"catch","negative",,,,,"grammatical",FALSE,0,TRUE,""
"exp3","exp3_060","Filler_Aff_UnGr_1_2",0,,"catch","affirmative",,,,,"ungrammatical",FALSE,0,TRUE,""
"exp3","exp3_060","Filler_Aff_UnGr_1",0,,"catch","affirmative",,,,,"ungrammatical",FALSE,0,TRUE,""
"exp3","exp3_060","Filler_Aff_Gr_1_4",68,,"catch","affirmative",,,,,"grammatical",FALSE,0,TRUE,""
"exp3","exp3_060","Filler_Aff_Gr_1",100,,"catch","affirmative",,,,,"grammatical",FALSE,0,TRUE,""
"exp3","exp3_060","8_NonIde_Cont_Neg_1",41,"8","experimental","negative","nonideophone","temporal","temporal",,,FALSE,0,TRUE,""
"exp3","exp3_060","8_Ide_Cont_Neg_1",32,"8","experimental","negative","ideophone","temporal","temporal",,,FALSE,0,TRUE,""
"exp3","exp3_060","7_NonIde_Cvb_Aff_1",100,"7","experimental","affirmative","nonideophone","converbial","manner","high",,FALSE,0,TRUE,""
"exp3","exp3_060","7_Ide_Cvb_Aff_1",100,"7","experimental","affirmative","ideophone","converbial","manner","high",,FALSE,0,TRUE,""
"exp3","exp3_060","6_NonIde_Cvb_Neg_1",28,"6","experimental","negative","nonideophone","converbial","manner","high",,FALSE,0,TRUE,""
"exp3","exp3_060","6_Ide_Cvb_Neg_1",40,"6","experimental","negative","ideophone","converbial","manner","high",,FALSE,0,TRUE,""
"exp3","exp3_060","5_NonIde_Red_Aff_1",100,"5","experimental","affirmative","nonideophone","reduplication","manner","low",,FALSE,0,TRUE,""
"exp3","exp3_060","5_Ide_Red_Aff_1",100,"5","experimental","affirmative","ideophone","reduplication","manner","low",,FALSE,0,TRUE,""
"exp3","exp3_060","4_NonIde_Red_Neg_1",40,"4","experimental","negative","nonideophone","reduplication","manner","low",,FALSE,0,TRUE,""
"exp3","exp3_060","4_Ide_Red_Neg_1",41,"4","experimental","negative","ideophone","reduplication","manner","low",,FALSE,0,TRUE,""
"exp3","exp3_060","3_NonIde_RegMod_Aff_1",100,"3","experimental","affirmative","nonideophone","manner","manner",,,FALSE,0,TRUE,""
"exp3","exp3_060","3_Ide_RegMod_Aff_1",100,"3","experimental","affirmative","ideophone","manner","manner",,,FALSE,0,TRUE,""
"exp3","exp3_060","2_NonIde_RegMod_Neg_1",57,"2","experimental","negative","nonideophone","manner","manner",,,FALSE,0,TRUE,""
"exp3","exp3_060","2_Ide_RegMod_Neg_1",100,"2","experimental","negative","ideophone","manner","manner",,,FALSE,0,TRUE,""
"exp3","exp3_060","1_NonIde_Cont_Aff_1",60,"1","experimental","affirmative","nonideophone","temporal","temporal",,,FALSE,0,TRUE,""
"exp3","exp3_060","1_Ide_Cont_Aff_1",100,"1","experimental","affirmative","ideophone","temporal","temporal",,,FALSE,0,TRUE,""
"exp3","exp3_061","Filler_Neg_UnGr_1_3",0,,"catch","negative",,,,,"ungrammatical",FALSE,0,TRUE,""
"exp3","exp3_061","Filler_Neg_UnGr_1",50,,"catch","negative",,,,,"ungrammatical",FALSE,0,TRUE,""
"exp3","exp3_061","Filler_Neg_Gr_1_1",100,,"catch","negative",,,,,"grammatical",FALSE,0,TRUE,""
"exp3","exp3_061","Filler_Neg_Gr_1",100,,"catch","negative",,,,,"grammatical",FALSE,0,TRUE,""
"exp3","exp3_061","Filler_Aff_UnGr_1_2",0,,"catch","affirmative",,,,,"ungrammatical",FALSE,0,TRUE,""
"exp3","exp3_061","Filler_Aff_UnGr_1",30,,"catch","affirmative",,,,,"ungrammatical",FALSE,0,TRUE,""
"exp3","exp3_061","Filler_Aff_Gr_1_4",100,,"catch","affirmative",,,,,"grammatical",FALSE,0,TRUE,""
"exp3","exp3_061","Filler_Aff_Gr_1",100,,"catch","affirmative",,,,,"grammatical",FALSE,0,TRUE,""
"exp3","exp3_061","8_NonIde_Cont_Neg_1",100,"8","experimental","negative","nonideophone","temporal","temporal",,,FALSE,0,TRUE,""
"exp3","exp3_061","8_Ide_Cont_Neg_1",100,"8","experimental","negative","ideophone","temporal","temporal",,,FALSE,0,TRUE,""
"exp3","exp3_061","7_NonIde_Cvb_Aff_1",100,"7","experimental","affirmative","nonideophone","converbial","manner","high",,FALSE,0,TRUE,""
"exp3","exp3_061","7_Ide_Cvb_Aff_1",100,"7","experimental","affirmative","ideophone","converbial","manner","high",,FALSE,0,TRUE,""
"exp3","exp3_061","6_NonIde_Cvb_Neg_1",100,"6","experimental","negative","nonideophone","converbial","manner","high",,FALSE,0,TRUE,""
"exp3","exp3_061","6_Ide_Cvb_Neg_1",90,"6","experimental","negative","ideophone","converbial","manner","high",,FALSE,0,TRUE,""
"exp3","exp3_061","5_NonIde_Red_Aff_1",100,"5","experimental","affirmative","nonideophone","reduplication","manner","low",,FALSE,0,TRUE,""
"exp3","exp3_061","5_Ide_Red_Aff_1",80,"5","experimental","affirmative","ideophone","reduplication","manner","low",,FALSE,0,TRUE,""
"exp3","exp3_061","4_NonIde_Red_Neg_1",100,"4","experimental","negative","nonideophone","reduplication","manner","low",,FALSE,0,TRUE,""
"exp3","exp3_061","4_Ide_Red_Neg_1",100,"4","experimental","negative","ideophone","reduplication","manner","low",,FALSE,0,TRUE,""
"exp3","exp3_061","3_NonIde_RegMod_Aff_1",100,"3","experimental","affirmative","nonideophone","manner","manner",,,FALSE,0,TRUE,""
"exp3","exp3_061","3_Ide_RegMod_Aff_1",100,"3","experimental","affirmative","ideophone","manner","manner",,,FALSE,0,TRUE,""
"exp3","exp3_061","2_NonIde_RegMod_Neg_1",100,"2","experimental","negative","nonideophone","manner","manner",,,FALSE,0,TRUE,""
"exp3","exp3_061","2_Ide_RegMod_Neg_1",100,"2","experimental","negative","ideophone","manner","manner",,,FALSE,0,TRUE,""
"exp3","exp3_061","1_NonIde_Cont_Aff_1",100,"1","experimental","affirmative","nonideophone","temporal","temporal",,,FALSE,0,TRUE,""
"exp3","exp3_061","1_Ide_Cont_Aff_1",100,"1","experimental","affirmative","ideophone","temporal","temporal",,,FALSE,0,TRUE,""
"exp3","exp3_062","Filler_Neg_UnGr_1_27",0,,"catch","negative",,,,,"ungrammatical",FALSE,0,TRUE,""
"exp3","exp3_062","Filler_Neg_UnGr_1_24",0,,"catch","negative",,,,,"ungrammatical",FALSE,0,TRUE,""
"exp3","exp3_062","Filler_Neg_Gr_1_28",100,,"catch","negative",,,,,"grammatical",FALSE,0,TRUE,""
"exp3","exp3_062","Filler_Neg_Gr_1_21",15,,"catch","negative",,,,,"grammatical",FALSE,0,TRUE,""
"exp3","exp3_062","Filler_Aff_UnGr_1_26",0,,"catch","affirmative",,,,,"ungrammatical",FALSE,0,TRUE,""
"exp3","exp3_062","Filler_Aff_UnGr_1_22",0,,"catch","affirmative",,,,,"ungrammatical",FALSE,0,TRUE,""
"exp3","exp3_062","Filler_Aff_Gr_1_25",100,,"catch","affirmative",,,,,"grammatical",FALSE,0,TRUE,""
"exp3","exp3_062","Filler_Aff_Gr_1_23",100,,"catch","affirmative",,,,,"grammatical",FALSE,0,TRUE,""
"exp3","exp3_062","8_NonIde_Red_Aff_1",97,"8","experimental","affirmative","nonideophone","reduplication","manner","low",,FALSE,0,TRUE,""
"exp3","exp3_062","8_Ide_Red_Aff_1",100,"8","experimental","affirmative","ideophone","reduplication","manner","low",,FALSE,0,TRUE,""
"exp3","exp3_062","7_NonIde_Red_Neg_1",0,"7","experimental","negative","nonideophone","reduplication","manner","low",,FALSE,0,TRUE,""
"exp3","exp3_062","7_Ide_Red_Neg_1",13,"7","experimental","negative","ideophone","reduplication","manner","low",,FALSE,0,TRUE,""
"exp3","exp3_062","6_NonIde_RegMod_Aff_1",100,"6","experimental","affirmative","nonideophone","manner","manner",,,FALSE,0,TRUE,""
"exp3","exp3_062","6_Ide_RegMod_Aff_1",100,"6","experimental","affirmative","ideophone","manner","manner",,,FALSE,0,TRUE,""
"exp3","exp3_062","5_NonIde_RegMod_Neg_1",0,"5","experimental","negative","nonideophone","manner","manner",,,FALSE,0,TRUE,""
"exp3","exp3_062","5_Ide_RegMod_Neg_1",0,"5","experimental","negative","ideophone","manner","manner",,,FALSE,0,TRUE,""
"exp3","exp3_062","4_NonIde_Cont_Aff_1",96,"4","experimental","affirmative","nonideophone","temporal","temporal",,,FALSE,0,TRUE,""
"exp3","exp3_062","4_Ide_Cont_Aff_1",100,"4","experimental","affirmative","ideophone","temporal","temporal",,,FALSE,0,TRUE,""
"exp3","exp3_062","3_NonIde_Cont_Neg_1",98,"3","experimental","negative","nonideophone","temporal","temporal",,,FALSE,0,TRUE,""
"exp3","exp3_062","3_Ide_Cont_Neg_1",0,"3","experimental","negative","ideophone","temporal","temporal",,,FALSE,0,TRUE,""
"exp3","exp3_062","2_NonIde_Cvb_Aff_1",100,"2","experimental","affirmative","nonideophone","converbial","manner","high",,FALSE,0,TRUE,""
"exp3","exp3_062","2_Ide_Cvb_Aff_1",93,"2","experimental","affirmative","ideophone","converbial","manner","high",,FALSE,0,TRUE,""
"exp3","exp3_062","1_NonIde_Cvb_Neg_1",0,"1","experimental","negative","nonideophone","converbial","manner","high",,FALSE,0,TRUE,""
"exp3","exp3_062","1_Ide_Cvb_Neg_1",13,"1","experimental","negative","ideophone","converbial","manner","high",,FALSE,0,TRUE,""
"exp3","exp3_063","Filler_Neg_UnGr_1_11",0,,"catch","negative",,,,,"ungrammatical",FALSE,0,TRUE,""
"exp3","exp3_063","Filler_Neg_UnGr_1_10",0,,"catch","negative",,,,,"ungrammatical",FALSE,0,TRUE,""
"exp3","exp3_063","Filler_Neg_Gr_1_7",100,,"catch","negative",,,,,"grammatical",FALSE,0,TRUE,""
"exp3","exp3_063","Filler_Neg_Gr_1_12",90,,"catch","negative",,,,,"grammatical",FALSE,0,TRUE,""
"exp3","exp3_063","Filler_Aff_UnGr_1_9",0,,"catch","affirmative",,,,,"ungrammatical",FALSE,0,TRUE,""
"exp3","exp3_063","Filler_Aff_UnGr_1_6",0,,"catch","affirmative",,,,,"ungrammatical",FALSE,0,TRUE,""
"exp3","exp3_063","Filler_Aff_Gr_1_8",100,,"catch","affirmative",,,,,"grammatical",FALSE,0,TRUE,""
"exp3","exp3_063","Filler_Aff_Gr_1_5",100,,"catch","affirmative",,,,,"grammatical",FALSE,0,TRUE,""
"exp3","exp3_063","8_NonIde_Cvb_Aff_1",100,"8","experimental","affirmative","nonideophone","converbial","manner","high",,FALSE,0,TRUE,""
"exp3","exp3_063","8_Ide_Cvb_Aff_1",100,"8","experimental","affirmative","ideophone","converbial","manner","high",,FALSE,0,TRUE,""
"exp3","exp3_063","7_NonIde_Cvb_Neg_1",100,"7","experimental","negative","nonideophone","converbial","manner","high",,FALSE,0,TRUE,""
"exp3","exp3_063","7_Ide_Cvb_Neg_1",100,"7","experimental","negative","ideophone","converbial","manner","high",,FALSE,0,TRUE,""
"exp3","exp3_063","6_NonIde_Red_Aff_1",100,"6","experimental","affirmative","nonideophone","reduplication","manner","low",,FALSE,0,TRUE,""
"exp3","exp3_063","6_Ide_Red_Aff_1",100,"6","experimental","affirmative","ideophone","reduplication","manner","low",,FALSE,0,TRUE,""
"exp3","exp3_063","5_NonIde_Red_Neg_1",100,"5","experimental","negative","nonideophone","reduplication","manner","low",,FALSE,0,TRUE,""
"exp3","exp3_063","5_Ide_Red_Neg_1",25,"5","experimental","negative","ideophone","reduplication","manner","low",,FALSE,0,TRUE,""
"exp3","exp3_063","4_NonIde_RegMod_Aff_1",100,"4","experimental","affirmative","nonideophone","manner","manner",,,FALSE,0,TRUE,""
"exp3","exp3_063","4_Ide_RegMod_Aff_1",100,"4","experimental","affirmative","ideophone","manner","manner",,,FALSE,0,TRUE,""
"exp3","exp3_063","3_NonIde_RegMod_Neg_1",0,"3","experimental","negative","nonideophone","manner","manner",,,FALSE,0,TRUE,""
"exp3","exp3_063","3_Ide_RegMod_Neg_1",0,"3","experimental","negative","ideophone","manner","manner",,,FALSE,0,TRUE,""
"exp3","exp3_063","2_NonIde_Cont_Aff_1",100,"2","experimental","affirmative","nonideophone","temporal","temporal",,,FALSE,0,TRUE,""
"exp3","exp3_063","2_Ide_Cont_Aff_1",100,"2","experimental","affirmative","ideophone","temporal","temporal",,,FALSE,0,TRUE,""
"exp3","exp3_063","1_NonIde_Cont_Neg_1",100,"1","experimental","negative","nonideophone","temporal","temporal",,,FALSE,0,TRUE,""
"exp3","exp3_063","1_Ide_Cont_Neg_1",100,"1","experimental","negative","ideophone","temporal","temporal",,,FALSE,0,TRUE,""
"exp3","exp3_064","Filler_Neg_UnGr_1_34",11,,"catch","negative",,,,,"ungrammatical",FALSE,0,TRUE,""
"exp3","exp3_064","Filler_Neg_UnGr_1_30",0,,"catch","negative",,,,,"ungrammatical",FALSE,0,TRUE,""
"exp3","exp3_064","Filler_Neg_Gr_1_33",17,,"catch","negative",,,,,"grammatical",FALSE,0,TRUE,""
"exp3","exp3_064","Filler_Neg_Gr_1_31",9,,"catch","negative",,,,,"grammatical",FALSE,0,TRUE,""
"exp3","exp3_064","Filler_Aff_UnGr_1_35",0,,"catch","affirmative",,,,,"ungrammatical",FALSE,0,TRUE,""
"exp3","exp3_064","Filler_Aff_UnGr_1_32",4,,"catch","affirmative",,,,,"ungrammatical",FALSE,0,TRUE,""
"exp3","exp3_064","Filler_Aff_Gr_1_36",96,,"catch","affirmative",,,,,"grammatical",FALSE,0,TRUE,""
"exp3","exp3_064","Filler_Aff_Gr_1_29",96,,"catch","affirmative",,,,,"grammatical",FALSE,0,TRUE,""
"exp3","exp3_064","8_NonIde_Red_Neg_1",4,"8","experimental","negative","nonideophone","reduplication","manner","low",,FALSE,0,TRUE,""
"exp3","exp3_064","8_Ide_Red_Neg_1",14,"8","experimental","negative","ideophone","reduplication","manner","low",,FALSE,0,TRUE,""
"exp3","exp3_064","7_NonIde_RegMod_Aff_1",76,"7","experimental","affirmative","nonideophone","manner","manner",,,FALSE,0,TRUE,""
"exp3","exp3_064","7_Ide_RegMod_Aff_1",99,"7","experimental","affirmative","ideophone","manner","manner",,,FALSE,0,TRUE,""
"exp3","exp3_064","6_NonIde_RegMod_Neg_1",20,"6","experimental","negative","nonideophone","manner","manner",,,FALSE,0,TRUE,""
"exp3","exp3_064","6_Ide_RegMod_Neg_1",9,"6","experimental","negative","ideophone","manner","manner",,,FALSE,0,TRUE,""
"exp3","exp3_064","5_NonIde_Cont_Aff_1",96,"5","experimental","affirmative","nonideophone","temporal","temporal",,,FALSE,0,TRUE,""
"exp3","exp3_064","5_Ide_Cont_Aff_1",100,"5","experimental","affirmative","ideophone","temporal","temporal",,,FALSE,0,TRUE,""
"exp3","exp3_064","4_NonIde_Cont_Neg_1",8,"4","experimental","negative","nonideophone","temporal","temporal",,,FALSE,0,TRUE,""
"exp3","exp3_064","4_Ide_Cont_Neg_1",13,"4","experimental","negative","ideophone","temporal","temporal",,,FALSE,0,TRUE,""
"exp3","exp3_064","3_NonIde_Cvb_Aff_1",100,"3","experimental","affirmative","nonideophone","converbial","manner","high",,FALSE,0,TRUE,""
"exp3","exp3_064","3_Ide_Cvb_Aff_1",92,"3","experimental","affirmative","ideophone","converbial","manner","high",,FALSE,0,TRUE,""
"exp3","exp3_064","2_NonIde_Cvb_Neg_1",18,"2","experimental","negative","nonideophone","converbial","manner","high",,FALSE,0,TRUE,""
"exp3","exp3_064","2_Ide_Cvb_Neg_1",9,"2","experimental","negative","ideophone","converbial","manner","high",,FALSE,0,TRUE,""
"exp3","exp3_064","1_NonIde_Red_Aff_1",70,"1","experimental","affirmative","nonideophone","reduplication","manner","low",,FALSE,0,TRUE,""
"exp3","exp3_064","1_Ide_Red_Aff_1",100,"1","experimental","affirmative","ideophone","reduplication","manner","low",,FALSE,0,TRUE,""
"exp3","exp3_065","Filler_Neg_UnGr_1_50",0,,"catch","negative",,,,,"ungrammatical",FALSE,0,TRUE,""
"exp3","exp3_065","Filler_Neg_UnGr_1_45",0,,"catch","negative",,,,,"ungrammatical",FALSE,0,TRUE,""
"exp3","exp3_065","Filler_Neg_Gr_1_49",100,,"catch","negative",,,,,"grammatical",FALSE,0,TRUE,""
"exp3","exp3_065","Filler_Neg_Gr_1_47",40,,"catch","negative",,,,,"grammatical",FALSE,0,TRUE,""
"exp3","exp3_065","Filler_Aff_UnGr_1_51",0,,"catch","affirmative",,,,,"ungrammatical",FALSE,0,TRUE,""
"exp3","exp3_065","Filler_Aff_UnGr_1_48",0,,"catch","affirmative",,,,,"ungrammatical",FALSE,0,TRUE,""
"exp3","exp3_065","Filler_Aff_Gr_1_52",100,,"catch","affirmative",,,,,"grammatical",FALSE,0,TRUE,""
"exp3","exp3_065","Filler_Aff_Gr_1_46",100,,"catch","affirmative",,,,,"grammatical",FALSE,0,TRUE,""
"exp3","exp3_065","8_NonIde_RegMod_Neg_1",50,"8","experimental","negative","nonideophone","manner","manner",,,FALSE,0,TRUE,""
"exp3","exp3_065","8_Ide_RegMod_Neg_1",20,"8","experimental","negative","ideophone","manner","manner",,,FALSE,0,TRUE,""
"exp3","exp3_065","7_NonIde_Cont_Aff_1",10,"7","experimental","affirmative","nonideophone","temporal","temporal",,,FALSE,0,TRUE,""
"exp3","exp3_065","7_Ide_Cont_Aff_1",100,"7","experimental","affirmative","ideophone","temporal","temporal",,,FALSE,0,TRUE,""
"exp3","exp3_065","6_NonIde_Cont_Neg_1",100,"6","experimental","negative","nonideophone","temporal","temporal",,,FALSE,0,TRUE,""
"exp3","exp3_065","6_Ide_Cont_Neg_1",23,"6","experimental","negative","ideophone","temporal","temporal",,,FALSE,0,TRUE,""
"exp3","exp3_065","5_NonIde_Cvb_Aff_1",100,"5","experimental","affirmative","nonideophone","converbial","manner","high",,FALSE,0,TRUE,""
"exp3","exp3_065","5_Ide_Cvb_Aff_1",80,"5","experimental","affirmative","ideophone","converbial","manner","high",,FALSE,0,TRUE,""
"exp3","exp3_065","4_NonIde_Cvb_Neg_1",20,"4","experimental","negative","nonideophone","converbial","manner","high",,FALSE,0,TRUE,""
"exp3","exp3_065","4_Ide_Cvb_Neg_1",25,"4","experimental","negative","ideophone","converbial","manner","high",,FALSE,0,TRUE,""
"exp3","exp3_065","3_NonIde_Red_Aff_1",80,"3","experimental","affirmative","nonideophone","reduplication","manner","low",,FALSE,0,TRUE,""
"exp3","exp3_065","3_Ide_Red_Aff_1",100,"3","experimental","affirmative","ideophone","reduplication","manner","low",,FALSE,0,TRUE,""
"exp3","exp3_065","2_NonIde_Red_Neg_1",20,"2","experimental","negative","nonideophone","reduplication","manner","low",,FALSE,0,TRUE,""
"exp3","exp3_065","2_Ide_Red_Neg_1",30,"2","experimental","negative","ideophone","reduplication","manner","low",,FALSE,0,TRUE,""
"exp3","exp3_065","1_NonIde_RegMod_Aff_1",86,"1","experimental","affirmative","nonideophone","manner","manner",,,FALSE,0,TRUE,""
"exp3","exp3_065","1_Ide_RegMod_Aff_1",100,"1","experimental","affirmative","ideophone","manner","manner",,,FALSE,0,TRUE,""
"exp3","exp3_066","Filler_Neg_UnGr_1_11",0,,"catch","negative",,,,,"ungrammatical",FALSE,0,TRUE,""
"exp3","exp3_066","Filler_Neg_UnGr_1_10",0,,"catch","negative",,,,,"ungrammatical",FALSE,0,TRUE,""
"exp3","exp3_066","Filler_Neg_Gr_1_7",100,,"catch","negative",,,,,"grammatical",FALSE,0,TRUE,""
"exp3","exp3_066","Filler_Neg_Gr_1_12",75,,"catch","negative",,,,,"grammatical",FALSE,0,TRUE,""
"exp3","exp3_066","Filler_Aff_UnGr_1_9",0,,"catch","affirmative",,,,,"ungrammatical",FALSE,0,TRUE,""
"exp3","exp3_066","Filler_Aff_UnGr_1_6",0,,"catch","affirmative",,,,,"ungrammatical",FALSE,0,TRUE,""
"exp3","exp3_066","Filler_Aff_Gr_1_8",100,,"catch","affirmative",,,,,"grammatical",FALSE,0,TRUE,""
"exp3","exp3_066","Filler_Aff_Gr_1_5",100,,"catch","affirmative",,,,,"grammatical",FALSE,0,TRUE,""
"exp3","exp3_066","8_NonIde_Cvb_Aff_1",100,"8","experimental","affirmative","nonideophone","converbial","manner","high",,FALSE,0,TRUE,""
"exp3","exp3_066","8_Ide_Cvb_Aff_1",100,"8","experimental","affirmative","ideophone","converbial","manner","high",,FALSE,0,TRUE,""
"exp3","exp3_066","7_NonIde_Cvb_Neg_1",100,"7","experimental","negative","nonideophone","converbial","manner","high",,FALSE,0,TRUE,""
"exp3","exp3_066","7_Ide_Cvb_Neg_1",70,"7","experimental","negative","ideophone","converbial","manner","high",,FALSE,0,TRUE,""
"exp3","exp3_066","6_NonIde_Red_Aff_1",100,"6","experimental","affirmative","nonideophone","reduplication","manner","low",,FALSE,0,TRUE,""
"exp3","exp3_066","6_Ide_Red_Aff_1",100,"6","experimental","affirmative","ideophone","reduplication","manner","low",,FALSE,0,TRUE,""
"exp3","exp3_066","5_NonIde_Red_Neg_1",70,"5","experimental","negative","nonideophone","reduplication","manner","low",,FALSE,0,TRUE,""
"exp3","exp3_066","5_Ide_Red_Neg_1",60,"5","experimental","negative","ideophone","reduplication","manner","low",,FALSE,0,TRUE,""
"exp3","exp3_066","4_NonIde_RegMod_Aff_1",100,"4","experimental","affirmative","nonideophone","manner","manner",,,FALSE,0,TRUE,""
"exp3","exp3_066","4_Ide_RegMod_Aff_1",100,"4","experimental","affirmative","ideophone","manner","manner",,,FALSE,0,TRUE,""
"exp3","exp3_066","3_NonIde_RegMod_Neg_1",60,"3","experimental","negative","nonideophone","manner","manner",,,FALSE,0,TRUE,""
"exp3","exp3_066","3_Ide_RegMod_Neg_1",60,"3","experimental","negative","ideophone","manner","manner",,,FALSE,0,TRUE,""
"exp3","exp3_066","2_NonIde_Cont_Aff_1",100,"2","experimental","affirmative","nonideophone","temporal","temporal",,,FALSE,0,TRUE,""
"exp3","exp3_066","2_Ide_Cont_Aff_1",100,"2","experimental","affirmative","ideophone","temporal","temporal",,,FALSE,0,TRUE,""
"exp3","exp3_066","1_NonIde_Cont_Neg_1",100,"1","experimental","negative","nonideophone","temporal","temporal",,,FALSE,0,TRUE,""
"exp3","exp3_066","1_Ide_Cont_Neg_1",100,"1","experimental","negative","ideophone","temporal","temporal",,,FALSE,0,TRUE,""
"exp3","exp3_067","Filler_Neg_UnGr_1_18",0,,"catch","negative",,,,,"ungrammatical",FALSE,0,TRUE,""
"exp3","exp3_067","Filler_Neg_UnGr_1_13",0,,"catch","negative",,,,,"ungrammatical",FALSE,0,TRUE,""
"exp3","exp3_067","Filler_Neg_Gr_1_17",100,,"catch","negative",,,,,"grammatical",FALSE,0,TRUE,""
"exp3","exp3_067","Filler_Neg_Gr_1_15",100,,"catch","negative",,,,,"grammatical",FALSE,0,TRUE,""
"exp3","exp3_067","Filler_Aff_UnGr_1_19",0,,"catch","affirmative",,,,,"ungrammatical",FALSE,0,TRUE,""
"exp3","exp3_067","Filler_Aff_UnGr_1_16",0,,"catch","affirmative",,,,,"ungrammatical",FALSE,0,TRUE,""
"exp3","exp3_067","Filler_Aff_Gr_1_20",100,,"catch","affirmative",,,,,"grammatical",FALSE,0,TRUE,""
"exp3","exp3_067","Filler_Aff_Gr_1_14",100,,"catch","affirmative",,,,,"grammatical",FALSE,0,TRUE,""
"exp3","exp3_067","8_NonIde_Cvb_Neg_1",100,"8","experimental","negative","nonideophone","converbial","manner","high",,FALSE,0,TRUE,""
"exp3","exp3_067","8_Ide_Cvb_Neg_1",100,"8","experimental","negative","ideophone","converbial","manner","high",,FALSE,0,TRUE,""
"exp3","exp3_067","7_NonIde_Red_Aff_1",100,"7","experimental","affirmative","nonideophone","reduplication","manner","low",,FALSE,0,TRUE,""
"exp3","exp3_067","7_Ide_Red_Aff_1",100,"7","experimental","affirmative","ideophone","reduplication","manner","low",,FALSE,0,TRUE,""
"exp3","exp3_067","6_NonIde_Red_Neg_1",100,"6","experimental","negative","nonideophone","reduplication","manner","low",,FALSE,0,TRUE,""
"exp3","exp3_067","6_Ide_Red_Neg_1",100,"6","experimental","negative","ideophone","reduplication","manner","low",,FALSE,0,TRUE,""
"exp3","exp3_067","5_NonIde_RegMod_Aff_1",100,"5","experimental","affirmative","nonideophone","manner","manner",,,FALSE,0,TRUE,""
"exp3","exp3_067","5_Ide_RegMod_Aff_1",100,"5","experimental","affirmative","ideophone","manner","manner",,,FALSE,0,TRUE,""
"exp3","exp3_067","4_NonIde_RegMod_Neg_1",100,"4","experimental","negative","nonideophone","manner","manner",,,FALSE,0,TRUE,""
"exp3","exp3_067","4_Ide_RegMod_Neg_1",100,"4","experimental","negative","ideophone","manner","manner",,,FALSE,0,TRUE,""
"exp3","exp3_067","3_NonIde_Cont_Aff_1",0,"3","experimental","affirmative","nonideophone","temporal","temporal",,,FALSE,0,TRUE,""
"exp3","exp3_067","3_Ide_Cont_Aff_1",100,"3","experimental","affirmative","ideophone","temporal","temporal",,,FALSE,0,TRUE,""
"exp3","exp3_067","2_NonIde_Cont_Neg_1",100,"2","experimental","negative","nonideophone","temporal","temporal",,,FALSE,0,TRUE,""
"exp3","exp3_067","2_Ide_Cont_Neg_1",100,"2","experimental","negative","ideophone","temporal","temporal",,,FALSE,0,TRUE,""
"exp3","exp3_067","1_NonIde_Cvb_Aff_1",100,"1","experimental","affirmative","nonideophone","converbial","manner","high",,FALSE,0,TRUE,""
"exp3","exp3_067","1_Ide_Cvb_Aff_1",100,"1","experimental","affirmative","ideophone","converbial","manner","high",,FALSE,0,TRUE,""
"exp3","exp3_068","Filler_Neg_UnGr_1_59",0,,"catch","negative",,,,,"ungrammatical",FALSE,0,TRUE,""
"exp3","exp3_068","Filler_Neg_UnGr_1_56",0,,"catch","negative",,,,,"ungrammatical",FALSE,0,TRUE,""
